MOIS,DATE,ANNEE,CATEGORIE,SOUS-CATEGORIE,PRODUITS,UNITE,VILLE,PRIX
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,YAMOUSSOUKRO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,YAMOUSSOUKRO,100
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,YAMOUSSOUKRO,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,YAMOUSSOUKRO,1500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,YAMOUSSOUKRO,1500
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,YAMOUSSOUKRO,2400
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,YAMOUSSOUKRO,2200
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,YAMOUSSOUKRO,3500
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,YAMOUSSOUKRO,3000
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,ROGNON DE BŒUFS IMPORTESS,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,PATTES DE BŒUF IMPORTEES,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,FOIE DE BŒUFS IMPORTE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,TRIPES IMPORTES,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,LANGUES DE BŒUF IMPORTEES,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,GESIERS DE POULETS IMPORTES,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,AILERON DE DINDE IMPORTE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,CROUPION DE DINDE IMPORTE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,CUISSES DE POULET IMPORTEES,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,DORADE LOCALE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'EAU DOUCE LOCALE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,BROCHET LOCAL,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,sans unité,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,MAQUEREAU IMPORTE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,MACHOIRON IMPORTE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CHINCHARD,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CAPITAINE IMPORTE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,THON BLANC NON SALE IMPORTE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,DORADE IMPORTEE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,SOSSO IMPORTE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE IMPORTEE,kilogramme,YAMOUSSOUKRO
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,MAN,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME KLEGLE (kg),kilogramme,MAN,350
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,MANIOC (kg),kilogramme,MAN,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,MAN,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,MAN,200
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,MAN,400
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,MAN,700
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,MAN,400
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (LONGS GRAINS),kilogramme,MAN,375
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (BRISURES),kilogramme,MAN,375
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Dioula,kilogramme,MAN,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Baoulé,kilogramme,MAN,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,MAN,250
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,MAN,900
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,AUBERGINE VIOLETTE,kilogramme,MAN,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,MAN,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,MAN
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,MAN,250
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,MAN,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,MAN,200
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,MAN,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,MAN,2000
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,MAN,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,FRUITS,BANANE DOUCE,sans unité,MAN,400
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,MAN,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,MAN,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,MAN,200
juin,2021-06-14,2021,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,MAN,400
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,MAN,700
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,MAN,200
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,MAN,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,MAN,125
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,MAN,350
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,MAN,1500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,MAN,2000
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,MAN,2400
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,MAN,2200
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,MAN,4000
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,MAN,3000
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,ROGNON DE BŒUFS IMPORTESS,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,PATTES DE BŒUF IMPORTEES,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,FOIE DE BŒUFS IMPORTE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,TRIPES IMPORTES,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,LANGUES DE BŒUF IMPORTEES,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,GESIERS DE POULETS IMPORTES,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,AILERON DE DINDE IMPORTE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,CROUPION DE DINDE IMPORTE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,CUISSES DE POULET IMPORTEES,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,DORADE LOCALE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'EAU DOUCE LOCALE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,BROCHET LOCAL,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,sans unité,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,MAQUEREAU IMPORTE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,MACHOIRON IMPORTE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CHINCHARD,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CAPITAINE IMPORTE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,THON BLANC NON SALE IMPORTE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,DORADE IMPORTEE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,SOSSO IMPORTE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE IMPORTEE,kilogramme,MAN
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,KORHOGO,350
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME KLEGLE (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,MANIOC (kg),kilogramme,KORHOGO,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,KORHOGO,200
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,KORHOGO,350
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,KORHOGO,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (LONGS GRAINS),kilogramme,KORHOGO,350
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (BRISURES),kilogramme,KORHOGO,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Dioula,kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Baoulé,kilogramme,KORHOGO,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,KORHOGO,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,KORHOGO,1000
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,AUBERGINE VIOLETTE,kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,KORHOGO,400
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,KORHOGO,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,KORHOGO,700
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,KORHOGO,1000
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,KORHOGO,350
juin,2021-06-14,2021,PRODUITS VIVRIERS,FRUITS,BANANE DOUCE,sans unité,KORHOGO,400
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,KORHOGO,300
juin,2021-06-14,2021,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,KORHOGO,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,KORHOGO,700
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,KORHOGO,600
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,KORHOGO,500
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,KORHOGO,250
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,KORHOGO,1000
juin,2021-06-14,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,KORHOGO,1000
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,KORHOGO,2200
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,KORHOGO,1600
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,KORHOGO,3000
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,KORHOGO,2000
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,ROGNON DE BŒUFS IMPORTESS,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,PATTES DE BŒUF IMPORTEES,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,FOIE DE BŒUFS IMPORTE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,TRIPES IMPORTES,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,LANGUES DE BŒUF IMPORTEES,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,GESIERS DE POULETS IMPORTES,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,AILERON DE DINDE IMPORTE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,CROUPION DE DINDE IMPORTE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,BOUCHERIE,CUISSES DE POULET IMPORTEES,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'AQUACULTURE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,DORADE LOCALE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,SOSSO LOCAL,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE D'EAU DOUCE LOCALE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE ROUGE LOCALE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,BROCHET LOCAL,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CREVETTE LOCALE,sans unité,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,MAQUEREAU IMPORTE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,MACHOIRON IMPORTE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CHINCHARD,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CAPITAINE IMPORTE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,THON BLANC NON SALE IMPORTE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,DORADE IMPORTEE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,SOSSO IMPORTE,kilogramme,KORHOGO
juin,2021-06-14,2021,PRODUITS FRAIS,POISSONNERIE,CARPE NOIRE IMPORTEE,kilogramme,KORHOGO
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME BÊTÊ BÊTÊ (kg),kilogramme,ABIDJAN,350
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,IGNAME KLEGLE (kg),kilogramme,ABIDJAN,500
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,MANIOC (kg),kilogramme,ABIDJAN,200
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POMME DE TERRE (kg),kilogramme,ABIDJAN,500
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PATATE DOUCE,kilogramme,ABIDJAN,200
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,MIL (kg),kilogramme,ABIDJAN,400
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,ARACHIDE DECORTIQUEE (kg),kilogramme,ABIDJAN,800
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT (kg),kilogramme,ABIDJAN,600
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (LONGS GRAINS),kilogramme,ABIDJAN,400
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,RIZ LOCAL (BRISURES),kilogramme,ABIDJAN,350
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Dioula,kilogramme,ABIDJAN,600
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,GOMBO Baoulé,kilogramme,ABIDJAN,600
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,PIMENT (kg),kilogramme,ABIDJAN,1200
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,TOMATE TYPE SALADE (kg),kilogramme,ABIDJAN,1300
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,AUBERGINE VIOLETTE,kilogramme,ABIDJAN,600
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,AUBERGINE N'DROWA (kg),kilogramme,ABIDJAN,400
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON BLANC (kg),kilogramme,ABIDJAN,500
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,OIGNON VIOLET - NIGER-BF (kg),kilogramme,ABIDJAN,400
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CHOU (kg),kilogramme,ABIDJAN,300
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COURGETTE (kg),kilogramme,ABIDJAN,300
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,NAVET (kg),kilogramme,ABIDJAN,750
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,HARICOT VERT (kg),kilogramme,ABIDJAN,700
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,COMCOMBRE (kg),kilogramme,ABIDJAN,300
juin,2021-06-21,2021,PRODUITS VIVRIERS,FRUITS,BANANE DOUCE,sans unité,ABIDJAN,350
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,BANANE PLANTAIN (kg),kilogramme,ABIDJAN,350
juin,2021-06-21,2021,PRODUITS VIVRIERS,FRUITS,ANANAS (kg),kilogramme,ABIDJAN,450
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,ORANGE (kg),kilogramme,ABIDJAN,300
juin,2021-06-21,2021,PRODUITS VIVRIERS,FRUITS,AVOCAT (kg),kilogramme,ABIDJAN,600
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,CITRON (kg),kilogramme,ABIDJAN,300
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS DE SAISON,PAPAYE (kg),kilogramme,ABIDJAN,300
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GINGIMBRE (kg),kilogramme,ABIDJAN,550
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,GRAINE DE PALME (kg),kilogramme,ABIDJAN,200
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,KPONAN (kg),kilogramme,ABIDJAN
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,ASSAWA,kilogramme,ABIDJAN
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,CAROTTE (kg),kilogramme,ABIDJAN,900
juin,2021-06-21,2021,PRODUITS VIVRIERS,PRODUITS HORS  SAISON,POIVRON (kg),kilogramme,ABIDJAN,600
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF SANS OS (kg),kilogramme,ABIDJAN,3000
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE BOEUF AVEC OS (kg),kilogramme,ABIDJAN,2500
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,VIANDE DE MOUTON (kg),kilogramme,ABIDJAN,3700
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,POULET DE CHAIR (kg),kilogramme,ABIDJAN,2100
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,ROGNON DE BŒUFS IMPORTESS,kilogramme,ABIDJAN,1200
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,PATTES DE BŒUF IMPORTEES,kilogramme,ABIDJAN,1000
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,FOIE DE BŒUFS IMPORTE,kilogramme,ABIDJAN,1400
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,TRIPES IMPORTES,kilogramme,ABIDJAN,1500
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,LANGUES DE BŒUF IMPORTEES,kilogramme,ABIDJAN,1500
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,GESIERS DE POULETS IMPORTES,kilogramme,ABIDJAN,2500
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,AILERON DE DINDE IMPORTE,kilogramme,ABIDJAN,2500
juin,2021-06-21,2021,PRODUITS FRAIS,BOUCHERIE,CROUPION DE DINDE IMPORTE,kilogramme,ABIDJAN,2000
